time,xArm,yArm,zArm,xtraj,ytraj,ztraj,xGoal,yGoal,zGoal,xPArm,yPArm,zPArm
29.286,0.0222094,0.0133793,0.654836,1.51327,0.0278803,0.661202,-0.849263,0.595885,0.715535,1.50899,0.00805526,0.642896
29.304,0.0201808,0.0119365,0.655336,1.51661,0.0271941,0.662617,-0.849263,0.595885,0.715535,1.51231,0.00603835,0.642927
29.322,0.0191376,0.0104346,0.655793,1.51995,0.0265071,0.664034,-0.849263,0.595885,0.715535,1.51537,0.00400472,0.642996
29.34,0.0157214,0.008909,0.656168,1.5233,0.0258192,0.665452,-0.849263,0.595885,0.715535,1.51838,0.00197467,0.642996
29.358,0.0118823,0.00739216,0.656456,1.52665,0.0251304,0.666873,-0.849263,0.595885,0.715535,1.5214,-2.02379e-05,0.642905
29.376,0.00918103,0.00587871,0.65666,1.53001,0.0244408,0.668295,-0.849263,0.595885,0.715535,1.52441,-0.00198823,0.642735
29.394,0.00728341,0.00436203,0.65679,1.53338,0.0237504,0.669719,-0.849263,0.595885,0.715535,1.52745,-0.0039393,0.642492
29.412,0.00629118,0.00284795,0.656867,1.53675,0.023059,0.671145,-0.849263,0.595885,0.715535,1.53052,-0.00586903,0.642191
29.43,0.00622171,0.00122689,0.656257,1.54013,0.0223668,0.672572,-0.849263,0.595885,0.715535,1.53378,-0.00797302,0.641269
29.448,0.00632323,-0.000368297,0.654688,1.54352,0.0216737,0.674002,-0.849263,0.595885,0.715535,1.53704,-0.0101384,0.639244
29.466,0.00657286,-0.00156436,0.653871,1.54691,0.0209798,0.675433,-0.849263,0.595885,0.715535,1.54066,-0.0117557,0.637811
29.484,0.00653366,-0.0025796,0.653923,1.55032,0.020285,0.676866,-0.849263,0.595885,0.715535,1.54432,-0.0131395,0.637288
29.502,0.00647947,-0.00364726,0.654257,1.55372,0.0195893,0.6783,-0.849263,0.595885,0.715535,1.54757,-0.0146255,0.637243
29.52,0.00640224,-0.00479079,0.654604,1.55714,0.0188928,0.679737,-0.849263,0.595885,0.715535,1.55066,-0.0162032,0.637306
29.538,0.00629581,-0.00592709,0.654918,1.56056,0.0181954,0.681175,-0.849263,0.595885,0.715535,1.55381,-0.0177474,0.637343
29.556,0.00633861,-0.00703038,0.655191,1.56399,0.0174972,0.682615,-0.849263,0.595885,0.715535,1.55706,-0.0192348,0.637339
29.574,0.00642189,-0.00812474,0.655417,1.56742,0.016798,0.684057,-0.849263,0.595885,0.715535,1.56037,-0.0207023,0.637295
29.592,0.00634658,-0.00921722,0.655583,1.57086,0.016098,0.6855,-0.849263,0.595885,0.715535,1.56379,-0.0221592,0.637197
29.61,0.00619421,-0.0102881,0.655693,1.57431,0.0153972,0.686946,-0.849263,0.595885,0.715535,1.56733,-0.0235804,0.637036
29.628,0.0061859,-0.0111125,0.655039,1.57777,0.0146955,0.688393,-0.849263,0.595885,0.715535,1.57125,-0.0246463,0.636163
29.646,0.00621805,-0.0118472,0.653273,1.58123,0.0139929,0.689842,-0.849263,0.595885,0.715535,1.5753,-0.0254489,0.633944
29.664,0.00647604,-0.0131142,0.652267,1.5847,0.0132895,0.691293,-0.849263,0.595885,0.715535,1.57925,-0.0269293,0.632381
29.682,0.00620158,-0.0145712,0.652172,1.58817,0.0125852,0.692745,-0.849263,0.595885,0.715535,1.58305,-0.0286268,0.631798
29.7,0.00628241,-0.0160438,0.652389,1.59166,0.01188,0.694199,-0.849263,0.595885,0.715535,1.58644,-0.0302914,0.631709
29.718,0.00628354,-0.0175559,0.652642,1.59514,0.011174,0.695656,-0.849263,0.595885,0.715535,1.58961,-0.0319571,0.631758
29.736,0.0063463,-0.0190642,0.652873,1.59864,0.0104671,0.697113,-0.849263,0.595885,0.715535,1.59276,-0.0336038,0.631803
29.754,0.00652771,-0.0205334,0.653065,1.60214,0.00975931,0.698573,-0.849263,0.595885,0.715535,1.59597,-0.0351992,0.631806
29.772,0.0062256,-0.0219891,0.65319,1.60565,0.00905069,0.700034,-0.849263,0.595885,0.715535,1.59925,-0.0367641,0.631742
29.79,0.00623965,-0.0234369,0.653237,1.60917,0.0083412,0.701498,-0.849263,0.595885,0.715535,1.60259,-0.038308,0.631608
29.808,0.00632212,-0.0248802,0.653209,1.61269,0.00763085,0.702963,-0.849263,0.595885,0.715535,1.60602,-0.0398376,0.631389
29.826,0.00656758,-0.0265593,0.652366,1.61622,0.00691963,0.704429,-0.849263,0.595885,0.715535,1.60975,-0.041682,0.63043
29.844,0.00659608,-0.0282554,0.650295,1.61976,0.00620755,0.705898,-0.849263,0.595885,0.715535,1.61348,-0.0436446,0.628005
29.862,0.00686103,-0.0294382,0.648963,1.6233,0.00549461,0.707368,-0.849263,0.595885,0.715535,1.61728,-0.0449945,0.626208
29.88,0.00647755,-0.030378,0.648668,1.62685,0.0047808,0.70884,-0.849263,0.595885,0.715535,1.62112,-0.0460473,0.625487
29.898,0.0065682,-0.0313046,0.648796,1.63041,0.00406613,0.710314,-0.849263,0.595885,0.715535,1.62456,-0.0471311,0.625399
29.916,0.00662236,-0.0322347,0.649014,1.63398,0.00335059,0.71179,-0.849263,0.595885,0.715535,1.62776,-0.0482375,0.625512
29.934,0.0063134,-0.0330765,0.649276,1.63755,0.00263419,0.713267,-0.849263,0.595885,0.715535,1.63099,-0.0492395,0.625698
29.952,0.00647375,-0.0338267,0.649549,1.64112,0.00191693,0.714747,-0.849263,0.595885,0.715535,1.63433,-0.0501274,0.62589
29.97,0.00676866,-0.0345382,0.649811,1.64471,0.0011988,0.716228,-0.849263,0.595885,0.715535,1.63773,-0.0509768,0.626079
29.988,0.0063978,-0.0352243,0.650031,1.6483,0.000479808,0.71771,-0.849263,0.595885,0.715535,1.64124,-0.0518048,0.626233
30.006,0.00633649,-0.0358655,0.650199,1.64998,0.000239952,0.718205,-0.849263,0.595885,0.715535,1.64487,-0.0525859,0.626327
30.024,0.00630627,-0.0361951,0.649495,1.64782,0.000959232,0.716722,-0.53929,0.972079,0.715802,1.64898,-0.052958,0.625627
30.042,0.0062466,-0.0363411,0.64737,1.64566,0.00167765,0.71524,-0.53929,0.972079,0.715802,1.65323,-0.0529064,0.623188
30.06,0.00654242,-0.0370691,0.645921,1.6435,0.0023952,0.71376,-0.53929,0.972079,0.715802,1.65704,-0.0535789,0.621356
30.078,0.00663285,-0.0379717,0.645536,1.64134,0.00311189,0.712282,-0.53929,0.972079,0.715802,1.66067,-0.0544582,0.620642
30.096,0.00637141,-0.03872,0.645714,1.63918,0.00382771,0.710806,-0.53929,0.972079,0.715802,1.66381,-0.0550824,0.620698
30.114,0.00642498,-0.0393022,0.64618,1.63702,0.00454267,0.709331,-0.53929,0.972079,0.715802,1.66654,-0.0554394,0.621212
30.132,0.00628104,-0.0396678,0.646812,1.63486,0.00525677,0.707859,-0.53929,0.972079,0.715802,1.66914,-0.0555063,0.621954
30.15,0.00620996,-0.0397934,0.647539,1.6327,0.00597,0.706388,-0.53929,0.972079,0.715802,1.67172,-0.05526,0.622819
30.168,0.00624294,-0.0397093,0.64831,1.63054,0.00668237,0.704919,-0.53929,0.972079,0.715802,1.67428,-0.054731,0.623757
30.186,0.00635002,-0.0394442,0.649098,1.62838,0.00739387,0.703451,-0.53929,0.972079,0.715802,1.67682,-0.0539551,0.624743
30.204,0.00621298,-0.0390413,0.649863,1.62622,0.00810451,0.701986,-0.53929,0.972079,0.715802,1.67939,-0.0529825,0.625706
30.222,0.00632253,-0.0388449,0.64977,1.62406,0.00881429,0.700522,-0.53929,0.972079,0.715802,1.68225,-0.0522625,0.625917
30.24,0.00622277,-0.0384442,0.648234,1.6219,0.0095232,0.69906,-0.53929,0.972079,0.715802,1.685,-0.0514394,0.62435
30.258,0.00649288,-0.0372238,0.647618,1.61974,0.0102312,0.6976,-0.53929,0.972079,0.715802,1.68715,-0.0497379,0.623757
30.276,0.00684618,-0.0356568,0.648301,1.61758,0.0109384,0.696141,-0.53929,0.972079,0.715802,1.6893,-0.0475686,0.624492
30.294,0.0062189,-0.0338732,0.649628,1.61542,0.0116448,0.694685,-0.53929,0.972079,0.715802,1.69098,-0.0451777,0.626055
30.312,0.0062858,-0.0318609,0.651321,1.61327,0.0123502,0.69323,-0.53929,0.972079,0.715802,1.69216,-0.0425759,0.628168
30.33,0.00629567,-0.0295502,0.6532,1.61111,0.0130548,0.691777,-0.53929,0.972079,0.715802,1.69314,-0.0396404,0.630541
30.348,0.00631503,-0.0270317,0.655143,1.60895,0.0137585,0.690325,-0.53929,0.972079,0.715802,1.69407,-0.0364435,0.632988
30.366,0.00633952,-0.0243821,0.657091,1.60679,0.0144614,0.688876,-0.53929,0.972079,0.715802,1.69493,-0.0330935,0.635459
30.384,0.00634206,-0.0216007,0.659013,1.60463,0.0151634,0.687428,-0.53929,0.972079,0.715802,1.69573,-0.0296008,0.637918
30.402,0.00630634,-0.0186796,0.660899,1.60247,0.0158645,0.685982,-0.53929,0.972079,0.715802,1.69652,-0.0259553,0.640342
30.42,0.00625572,-0.0153437,0.661891,1.60031,0.0165648,0.684538,-0.53929,0.972079,0.715802,1.69768,-0.0217865,0.641974
30.438,0.00626548,-0.0118262,0.661205,1.59815,0.0172642,0.683095,-0.53929,0.972079,0.715802,1.69896,-0.0171349,0.641552
30.456,0.00665833,-0.00909588,0.661221,1.596,0.0179628,0.681655,-0.53929,0.972079,0.715802,1.69947,-0.0134924,0.641837
30.474,0.00647484,-0.00680631,0.6625,1.59384,0.0186604,0.680216,-0.53929,0.972079,0.715802,1.69991,-0.0103866,0.643414
30.492,0.00625851,-0.00455503,0.664373,1.59168,0.0193572,0.678779,-0.53929,0.972079,0.715802,1.69987,-0.00725338,0.645751
30.51,0.00622219,-0.00233053,0.666527,1.58952,0.0200532,0.677344,-0.53929,0.972079,0.715802,1.69928,-0.0041046,0.648547
30.528,0.00627421,-0.000219678,0.668803,1.58737,0.0207483,0.67591,-0.53929,0.972079,0.715802,1.69844,-0.00105486,0.65153
30.546,0.0063256,0.00182295,0.671099,1.58521,0.0214425,0.674478,-0.53929,0.972079,0.715802,1.69753,0.00194392,0.654531
30.564,0.00617089,0.00382007,0.673348,1.58305,0.0221359,0.673048,-0.53929,0.972079,0.715802,1.69654,0.00491686,0.657495
30.582,0.00617785,0.00573376,0.675521,1.5809,0.0228284,0.67162,-0.53929,0.972079,0.715802,1.69546,0.00781757,0.660398
30.6,0.00622318,0.00753733,0.677612,1.57874,0.02352,0.670194,-0.53929,0.972079,0.715802,1.69433,0.010614,0.663218
30.618,0.0062311,0.00921867,0.679649,1.57658,0.0242108,0.668769,-0.53929,0.972079,0.715802,1.69319,0.0132898,0.665982
30.636,0.00623386,0.0104559,0.680811,1.57443,0.0249007,0.667347,-0.53929,0.972079,0.715802,1.69239,0.0154139,0.667946
30.654,0.00621805,0.0116053,0.680425,1.57227,0.0255897,0.665925,-0.53929,0.972079,0.715802,1.69175,0.0173157,0.668024
30.672,0.00653,0.0134514,0.680735,1.57011,0.0262779,0.664506,-0.53929,0.972079,0.715802,1.69065,0.0199588,0.668779
30.69,0.00655691,0.0155703,0.68217,1.56796,0.0269652,0.663089,-0.53929,0.972079,0.715802,1.68943,0.0229711,0.670707
30.708,0.00624012,0.017786,0.684039,1.5658,0.0276516,0.661673,-0.53929,0.972079,0.715802,1.68769,0.0260573,0.673239
30.726,0.00626481,0.0201337,0.686036,1.56365,0.0283372,0.660259,-0.53929,0.972079,0.715802,1.68547,0.0292379,0.676039
30.744,0.00626711,0.0225301,0.688058,1.56149,0.029022,0.658847,-0.53929,0.972079,0.715802,1.68308,0.0324836,0.678905
30.762,0.00627618,0.0249124,0.690023,1.55934,0.0297058,0.657437,-0.53929,0.972079,0.715802,1.68066,0.0357298,0.68171
30.78,0.00628862,0.0272943,0.691867,1.55718,0.0303888,0.656028,-0.53929,0.972079,0.715802,1.67824,0.0389679,0.684388
30.798,0.00620526,0.0296802,0.693572,1.55503,0.0310709,0.654621,-0.53929,0.972079,0.715802,1.67581,0.0421969,0.686922
30.816,0.00629154,0.0320791,0.695165,1.55288,0.0317522,0.653216,-0.53929,0.972079,0.715802,1.67342,0.0454275,0.689336
30.834,0.00626546,0.0346569,0.695914,1.55072,0.0324326,0.651813,-0.53929,0.972079,0.715802,1.67128,0.0489237,0.690946
30.852,0.0062431,0.0370415,0.695461,1.54857,0.0331121,0.650412,-0.53929,0.972079,0.715802,1.66899,0.052392,0.691106
30.87,0.00648943,0.0386377,0.695861,1.54642,0.0337908,0.649012,-0.53929,0.972079,0.715802,1.66644,0.0548518,0.692118
30.888,0.00659335,0.0398459,0.69724,1.54426,0.0344686,0.647614,-0.53929,0.972079,0.715802,1.66386,0.0568839,0.694139
30.906,0.0062233,0.0409361,0.698893,1.54211,0.0351456,0.646218,-0.53929,0.972079,0.715802,1.66071,0.0588323,0.696589
30.924,0.00628821,0.041853,0.700574,1.53996,0.0358216,0.644824,-0.53929,0.972079,0.715802,1.65702,0.0606097,0.699199
30.942,0.0062335,0.0425455,0.702218,1.53781,0.0364968,0.643431,-0.53929,0.972079,0.715802,1.65315,0.0621488,0.701811
30.96,0.00624813,0.0431115,0.703777,1.53566,0.0371712,0.642041,-0.53929,0.972079,0.715802,1.64925,0.0635624,0.704327
30.978,0.00632168,0.0435853,0.705217,1.53351,0.0378447,0.640652,-0.53929,0.972079,0.715802,1.64529,0.0648844,0.70672
30.996,0.00620917,0.0439446,0.706537,1.53136,0.0385173,0.639264,-0.53929,0.972079,0.715802,1.64129,0.0660836,0.708991
31.014,0.00626841,0.0441753,0.707753,1.52921,0.0391891,0.637879,-0.53929,0.972079,0.715802,1.63728,0.0671438,0.711147
31.032,0.00633165,0.044062,0.708172,1.52706,0.03986,0.636495,-0.53929,0.972079,0.715802,1.6336,0.0677543,0.712554
31.05,0.0062776,0.0438059,0.707353,1.52491,0.04053,0.635114,-0.53929,0.972079,0.715802,1.63021,0.0681172,0.712532
31.068,0.00661378,0.0440116,0.707171,1.52276,0.0411992,0.633734,-0.53929,0.972079,0.715802,1.62693,0.0690576,0.71301
31.086,0.0066427,0.0444474,0.707824,1.52061,0.0418675,0.632355,-0.53929,0.972079,0.715802,1.6235,0.0702786,0.714366
31.104,0.00628941,0.0448858,0.708626,1.51846,0.0425349,0.630979,-0.53929,0.972079,0.715802,1.61959,0.0714531,0.716009
31.122,0.00619106,0.0452812,0.709359,1.51631,0.0432015,0.629604,-0.53929,0.972079,0.715802,1.61541,0.0725459,0.717658
31.14,0.00672827,0.0456445,0.710037,1.51416,0.0438672,0.628231,-0.53929,0.972079,0.715802,1.61123,0.073603,0.719252
31.158,0.011341,0.0459458,0.710637,1.51202,0.044532,0.62686,-0.53929,0.972079,0.715802,1.60712,0.0745976,0.720753
31.176,0.0196415,0.0461596,0.711135,1.50987,0.045196,0.625491,-0.53929,0.972079,0.715802,1.60305,0.0754888,0.722148
31.194,0.0168481,0.0462986,0.711525,1.50772,0.0458592,0.624123,-0.53929,0.972079,0.715802,1.59903,0.0762897,0.723433
31.212,0.0138998,0.0463758,0.711831,1.50558,0.0465214,0.622757,-0.53929,0.972079,0.715802,1.59506,0.0770188,0.724623
31.23,0.011243,0.0464919,0.711466,1.50343,0.0471828,0.621393,-0.53929,0.972079,0.715802,1.59113,0.0778503,0.725191
31.248,0.00929337,0.0464311,0.710264,1.50129,0.0478433,0.620031,-0.53929,0.972079,0.715802,1.58716,0.0785604,0.724811
31.266,0.00759747,0.0459273,0.7099,1.49914,0.048503,0.618671,-0.53929,0.972079,0.715802,1.58355,0.0787062,0.725177
31.284,0.00631991,0.0452893,0.710282,1.497,0.0491618,0.617312,-0.53929,0.972079,0.715802,1.57982,0.0787276,0.726337
31.302,0.00623734,0.0446312,0.71071,1.49485,0.0498197,0.615955,-0.53929,0.972079,0.715802,1.57553,0.0787512,0.727668
31.32,0.00598648,0.0439196,0.711006,1.49271,0.0504768,0.6146,-0.53929,0.972079,0.715802,1.57095,0.0787143,0.728929
31.338,0.00629932,0.0431608,0.711213,1.49057,0.051133,0.613247,-0.53929,0.972079,0.715802,1.56637,0.0786291,0.730094
31.356,0.00622109,0.0423799,0.711349,1.48842,0.0517884,0.611895,-0.53929,0.972079,0.715802,1.56182,0.0785189,0.73118
31.374,0.00624239,0.0415666,0.711376,1.48628,0.0524428,0.610545,-0.53929,0.972079,0.715802,1.55731,0.0783716,0.732147
31.392,0.00623933,0.0407181,0.711302,1.48414,0.0530964,0.609197,-0.53929,0.972079,0.715802,1.55281,0.078183,0.733005
31.41,0.00623202,0.0398227,0.711174,1.482,0.0537492,0.607851,-0.53929,0.972079,0.715802,1.54834,0.07794,0.733802
31.428,0.0063136,0.0386007,0.710354,1.47986,0.0544011,0.606507,-0.53929,0.972079,0.715802,1.54417,0.0772691,0.733953
31.446,0.00666215,0.0370847,0.708511,1.47772,0.0550521,0.605164,-0.53929,0.972079,0.715802,1.54056,0.0761926,0.732959
31.464,0.00657915,0.0359249,0.707424,1.47558,0.0557023,0.603823,-0.53929,0.972079,0.715802,1.5372,0.0756145,0.732587
31.482,0.00661297,0.0350246,0.707092,1.47344,0.0563516,0.602484,-0.53929,0.972079,0.715802,1.53351,0.0753541,0.73304
31.5,0.00634405,0.0341318,0.706711,1.4713,0.057,0.601147,-0.53929,0.972079,0.715802,1.52942,0.0750631,0.733539
31.518,0.00624919,0.0331531,0.706168,1.46916,0.0576476,0.599811,-0.53929,0.972079,0.715802,1.52523,0.0746458,0.733912
31.536,0.00628485,0.0321012,0.705578,1.46702,0.0582943,0.598478,-0.53929,0.972079,0.715802,1.52117,0.0741462,0.734226
31.554,0.00667377,0.0309958,0.704945,1.46489,0.0589401,0.597146,-0.53929,0.972079,0.715802,1.51723,0.073594,0.734485
31.572,0.00633802,0.0298141,0.704211,1.46275,0.0595851,0.595816,-0.53929,0.972079,0.715802,1.51336,0.0729575,0.734642
31.59,0.00631186,0.0285686,0.703388,1.46061,0.0602292,0.594487,-0.53929,0.972079,0.715802,1.50953,0.0722447,0.734715
31.608,0.00620175,0.0272638,0.702527,1.45848,0.0608724,0.593161,-0.53929,0.972079,0.715802,1.50575,0.0714655,0.734752
31.626,0.00626558,0.0259205,0.70107,1.45634,0.0615148,0.591836,-0.53929,0.972079,0.715802,1.50193,0.0706967,0.734239
31.644,0.00633452,0.0243934,0.698938,1.45421,0.0621564,0.590513,-0.53929,0.972079,0.715802,1.49817,0.069755,0.73298
31.662,0.00645952,0.0225796,0.697731,1.45208,0.062797,0.589192,-0.53929,0.972079,0.715802,1.49492,0.0684408,0.732576
31.68,0.00628952,0.0207149,0.697188,1.44994,0.0634368,0.587872,-0.53929,0.972079,0.715802,1.49148,0.0671035,0.73289
31.698,0.00606731,0.018879,0.69659,1.44781,0.0640757,0.586554,-0.53929,0.972079,0.715802,1.48751,0.0658179,0.733231
31.716,0.00612781,0.0170607,0.695851,1.44568,0.0647138,0.585239,-0.53929,0.972079,0.715802,1.48332,0.0645372,0.733462
31.734,0.00590731,0.0152822,0.695074,1.44355,0.065351,0.583924,-0.53929,0.972079,0.715802,1.47918,0.0632859,0.733646
31.752,0.00598057,0.0135271,0.694267,1.44142,0.0659873,0.582612,-0.53929,0.972079,0.715802,1.47513,0.0620525,0.733784
31.77,0.00603418,0.0117453,0.693405,1.43929,0.0666228,0.581302,-0.53929,0.972079,0.715802,1.4711,0.0607758,0.733864
31.788,0.00590518,0.00995711,0.692499,1.43716,0.0672574,0.579993,-0.53929,0.972079,0.715802,1.46708,0.0594771,0.7339
31.806,0.006228,0.00816131,0.691595,1.43503,0.0678912,0.578686,-0.53929,0.972079,0.715802,1.46311,0.0581544,0.733928
31.824,0.00623744,0.00605984,0.689989,1.4329,0.068524,0.577381,-0.53929,0.972079,0.715802,1.4595,0.0564221,0.733282
31.842,0.00660359,0.00355074,0.687268,1.43077,0.069156,0.576077,-0.53929,0.972079,0.715802,1.45667,0.0541236,0.731445
31.86,0.00664938,0.0012567,0.685328,1.42864,0.0697872,0.574776,-0.53929,0.972079,0.715802,1.45419,0.0521464,0.730291
31.878,0.00661107,-0.000758039,0.684194,1.42652,0.0704175,0.573476,-0.53929,0.972079,0.715802,1.45134,0.0505225,0.72999
31.896,0.00620762,-0.0027268,0.682986,1.42439,0.0710469,0.572178,-0.53929,0.972079,0.715802,1.44808,0.048914,0.729663
31.914,0.00624214,-0.004776,0.681604,1.42227,0.0716755,0.570881,-0.53929,0.972079,0.715802,1.44479,0.0471665,0.72918
31.932,0.00623238,-0.00691856,0.680193,1.42014,0.0723032,0.569587,-0.53929,0.972079,0.715802,1.44172,0.0452879,0.728657
31.95,0.00647085,-0.00912712,0.678771,1.41802,0.07293,0.568294,-0.53929,0.972079,0.715802,1.4388,0.0433177,0.728118
31.968,0.00628765,-0.0114211,0.677246,1.4159,0.073556,0.567003,-0.53929,0.972079,0.715802,1.43597,0.0412269,0.727485
31.986,0.00630955,-0.0138191,0.675585,1.41377,0.0741811,0.565714,-0.53929,0.972079,0.715802,1.43318,0.0389856,0.726736
32.004,0.00629306,-0.0163628,0.673809,1.41165,0.0748053,0.564427,-0.53929,0.972079,0.715802,1.4304,0.0365385,0.72591
32.022,0.00618826,-0.0191534,0.671299,1.40953,0.0754287,0.563141,-0.53929,0.972079,0.715802,1.42752,0.0338022,0.724436
32.04,0.00617107,-0.0223972,0.667958,1.40741,0.0760512,0.561857,-0.53929,0.972079,0.715802,1.42448,0.0304864,0.722198
32.058,0.00651177,-0.0262784,0.665395,1.40529,0.0766728,0.560575,-0.53929,0.972079,0.715802,1.42176,0.0264178,0.720887
32.076,0.00661215,-0.0289538,0.663874,1.40317,0.0772936,0.559295,-0.53929,0.972079,0.715802,1.42119,0.024638,0.719789
32.094,0.00661508,-0.0296631,0.662647,1.40105,0.0779136,0.558016,-0.53929,0.972079,0.715802,1.42177,0.0247923,0.718233
32.112,0.00647107,-0.0291352,0.661403,1.39893,0.0785326,0.55674,-0.53929,0.972079,0.715802,1.42293,0.0260255,0.716358
32.13,0.00647046,-0.0281605,0.66016,1.39682,0.0791508,0.555465,-0.53929,0.972079,0.715802,1.42434,0.027577,0.714417
32.148,0.00626859,-0.0270593,0.658913,1.3947,0.0797681,0.554192,-0.53929,0.972079,0.715802,1.42569,0.0291768,0.7125
32.166,0.00633448,-0.0259726,0.657669,1.39259,0.0803846,0.55292,-0.53929,0.972079,0.715802,1.42689,0.0307095,0.710642
32.184,0.00637989,-0.024887,0.656495,1.39047,0.0810002,0.551651,-0.53929,0.972079,0.715802,1.42794,0.0322116,0.708903
32.202,0.00631978,-0.0238175,0.655475,1.38836,0.0816149,0.550383,-0.53929,0.972079,0.715802,1.42888,0.0336688,0.70736
32.22,0.00666788,-0.0230567,0.653866,1.38625,0.0822288,0.549117,-0.53929,0.972079,0.715802,1.42995,0.0346726,0.705336
32.238,0.0065579,-0.0226262,0.651229,1.38413,0.0828418,0.547853,-0.53929,0.972079,0.715802,1.43141,0.035258,0.702284
32.256,0.00650208,-0.0220079,0.649644,1.38202,0.083454,0.54659,-0.53929,0.972079,0.715802,1.43316,0.0361378,0.700203
32.274,0.00655506,-0.0211474,0.649033,1.37991,0.0840652,0.545329,-0.53929,0.972079,0.715802,1.43446,0.0373124,0.699153
32.292,0.00638777,-0.0203035,0.648444,1.3778,0.0846756,0.544071,-0.53929,0.972079,0.715802,1.4351,0.038438,0.698242
32.31,0.00646139,-0.0195412,0.647874,1.37569,0.0852852,0.542813,-0.53929,0.972079,0.715802,1.43549,0.0394372,0.697424
32.328,0.00621825,-0.0188876,0.647515,1.37358,0.0858939,0.541558,-0.53929,0.972079,0.715802,1.43593,0.0402922,0.696856
32.346,0.00640212,-0.0183605,0.647358,1.37148,0.0865017,0.540305,-0.53929,0.972079,0.715802,1.4364,0.0409812,0.696541
32.364,0.00625942,-0.0179535,0.647272,1.36937,0.0871087,0.539053,-0.53929,0.972079,0.715802,1.4369,0.0415115,0.696333
32.382,0.0066285,-0.0176467,0.647231,1.36726,0.0877148,0.537803,-0.53929,0.972079,0.715802,1.43742,0.0418878,0.696211
32.4,0.00686066,-0.0173577,0.647349,1.36516,0.08832,0.536555,-0.53929,0.972079,0.715802,1.43808,0.0422341,0.696233
32.418,0.0061527,-0.0170015,0.647744,1.36305,0.0889244,0.535308,-0.53929,0.972079,0.715802,1.43897,0.0425934,0.696472
32.436,0.00663629,-0.0166167,0.647818,1.36095,0.0895279,0.534064,-0.53929,0.972079,0.715802,1.44013,0.0429319,0.696337
32.454,0.00654454,-0.0163368,0.64743,1.35885,0.0901305,0.532821,-0.53929,0.972079,0.715802,1.44151,0.0430572,0.695637
32.472,0.00651041,-0.016317,0.648063,1.35675,0.0907323,0.53158,-0.53929,0.972079,0.715802,1.44342,0.0426847,0.695979
32.49,0.00629275,-0.0165378,0.649341,1.35464,0.0913332,0.53034,-0.53929,0.972079,0.715802,1.44496,0.0419547,0.697121
32.508,0.00633263,-0.0167465,0.650886,1.35254,0.0919332,0.529103,-0.53929,0.972079,0.715802,1.44608,0.0412563,0.698563
32.526,0.00620468,-0.0164173,0.652938,1.35045,0.0925324,0.527867,-0.53929,0.972079,0.715802,1.44791,0.04119,0.700117
32.544,0.00649892,-0.0154274,0.655151,1.34835,0.0931308,0.526633,-0.53929,0.972079,0.715802,1.45049,0.0415968,0.701457
32.562,0.00634768,-0.0141262,0.65666,1.34625,0.0937282,0.525401,-0.53929,0.972079,0.715802,1.45271,0.0422952,0.702123
32.58,0.00631153,-0.0127069,0.657379,1.34415,0.0943248,0.524171,-0.53929,0.972079,0.715802,1.45388,0.0435185,0.702263
32.598,0.00636773,-0.0113135,0.657706,1.34206,0.0949205,0.522942,-0.53929,0.972079,0.715802,1.45412,0.045164,0.702181
32.616,0.00630774,-0.00999096,0.657853,1.33996,0.0955154,0.521715,-0.53929,0.972079,0.715802,1.45379,0.0470669,0.702011
32.634,0.00653704,-0.00886471,0.657226,1.33787,0.0961094,0.52049,-0.53929,0.972079,0.715802,1.45346,0.0489124,0.701123
32.652,0.00667869,-0.00796098,0.65549,1.33578,0.0967025,0.519267,-0.53929,0.972079,0.715802,1.45363,0.0505441,0.699043
32.67,0.00661865,-0.00702765,0.654469,1.33368,0.0972948,0.518046,-0.53929,0.972079,0.715802,1.45424,0.052329,0.697617
32.688,0.00645175,-0.00594608,0.654069,1.33159,0.0978862,0.516826,-0.53929,0.972079,0.715802,1.45445,0.0543814,0.696873
32.706,0.00635153,-0.00475875,0.65351,1.3295,0.0984768,0.515608,-0.53929,0.972079,0.715802,1.45412,0.0565987,0.696006
32.724,0.0062375,-0.00353649,0.65277,1.32741,0.0990664,0.514392,-0.53929,0.972079,0.715802,1.45374,0.0588557,0.694921
32.742,0.00640342,-0.00229362,0.651956,1.32533,0.0996552,0.513178,-0.53929,0.972079,0.715802,1.45358,0.0611283,0.693708
32.76,0.00658261,-0.00101018,0.651053,1.32324,0.100243,0.511965,-0.53929,0.972079,0.715802,1.45349,0.0634328,0.692378
32.778,0.00625833,0.000296254,0.650019,1.32115,0.10083,0.510754,-0.53929,0.972079,0.715802,1.45341,0.0657417,0.690912
32.796,0.00635507,0.00158356,0.648841,1.31907,0.101417,0.509545,-0.53929,0.972079,0.715802,1.4533,0.0680014,0.689321
32.814,0.0062841,0.00285506,0.647565,1.31698,0.102002,0.508338,-0.53929,0.972079,0.715802,1.45314,0.0702232,0.687647
32.832,0.00658859,0.00412378,0.645651,1.3149,0.102586,0.507133,-0.53929,0.972079,0.715802,1.45277,0.0724434,0.685382
32.85,0.00632164,0.00521624,0.6431,1.31282,0.10317,0.505929,-0.53929,0.972079,0.715802,1.45227,0.0744583,0.682462
32.868,0.00666198,0.00600135,0.641304,1.31073,0.103753,0.504727,-0.53929,0.972079,0.715802,1.45198,0.0760524,0.680382
